order_id,customer_id,order_date,total_amount,order_status,delivery_city,delivery_state
37098,619,2024-05-22 18:26:59.267009,81730.55,Delivered,Mangalore,Punjab
37099,1364,2025-09-15 04:15:21.312536,3452.0,Cancelled,Srikakulam,Andhra Pradesh
37100,7030,2026-01-19 11:21:01.954034,282825.31,Processing,Meerut,Madhya Pradesh
37101,8759,2026-06-19 04:07:00.774723,17741.54,Shipped,Ghaziabad,Manipur
37102,3072,2026-04-10 18:32:02.491802,103508.56,Delivered,Etawah,Punjab
37103,4639,2026-05-06 05:17:46.243356,262235.06999999995,Returned,Morena,Jharkhand
37104,392,2025-07-28 06:26:28.425485,94529.18,Delivered,Gorakhpur,Tripura
37105,5863,2025-05-17 12:00:35.356787,231508.92,Cancelled,Uluberia,Bihar
37106,243,2026-02-19 12:58:24.860695,169386.63,Shipped,Kumbakonam,Mizoram
37107,8343,2024-12-05 06:44:42.597983,193581.95,Shipped,Nagercoil,Madhya Pradesh
37108,9754,2026-03-03 14:45:30.679559,215825.31000000003,Delivered,Tezpur,Punjab
37109,951,2025-06-16 16:10:36.469206,171912.40000000002,Shipped,Bhubaneswar,West Bengal
37110,490,2024-09-05 10:35:03.034213,155668.56,Delivered,Bhiwani,Manipur
37111,86,2026-06-26 00:48:58.213707,273764.98,Delivered,Arrah,Manipur
37112,3679,2025-05-23 14:19:51.504318,41015.84,Returned,Jamalpur,Bihar
37113,8938,2023-10-26 15:21:30.891954,202666.53,Returned,Karnal,Madhya Pradesh
37114,3865,2026-05-07 10:57:13.067873,178189.39,Delivered,Bokaro,Karnataka
37115,8273,2026-06-21 02:15:55.185933,240841.10000000003,Processing,Gwalior,Uttarakhand
37116,675,2025-12-22 23:31:56.229411,73773.36,Delivered,Bhimavaram,Arunachal Pradesh
37117,9436,2025-07-29 23:38:26.604521,18727.93,Returned,Bhubaneswar,West Bengal
37118,8199,2026-03-01 10:09:18.404343,44449.64,Delivered,Shivpuri,Haryana
37119,4041,2026-02-08 23:21:57.486005,31510.59,Returned,Baranagar,Andhra Pradesh
37120,5838,2025-06-30 17:21:42.474891,194582.6,Cancelled,Saharanpur,Gujarat
37121,4956,2024-09-04 06:57:55.187426,193020.93,Returned,Nizamabad,Sikkim
37122,9922,2025-04-03 19:00:00.629526,152239.5,Delivered,Darbhanga,Uttarakhand
37123,31,2026-04-25 13:32:00.681627,67293.7,Cancelled,Dharmavaram,Jharkhand
37124,6463,2024-01-21 04:08:13.667983,100129.22,Returned,Nangloi Jat,Jharkhand
37125,8145,2024-06-22 02:16:08.157156,217356.17,Delivered,Sangli-Miraj & Kupwad,Jharkhand
37126,7346,2026-05-02 11:11:51.564309,152147.83,Delivered,Kota,Arunachal Pradesh
37127,5536,2025-05-05 09:35:54.155822,57641.61,Delivered,Maheshtala,Uttarakhand
37128,1086,2025-11-17 17:57:53.073236,231240.76,Processing,Yamunanagar,Mizoram
37129,6053,2026-06-02 19:49:19.812100,99006.23999999999,Delivered,Sri Ganganagar,West Bengal
37130,2630,2025-10-26 07:25:26.385240,123545.18000000001,Delivered,Panvel,Madhya Pradesh
37131,4811,2025-03-10 01:38:51.527348,32771.38,Shipped,Jamalpur,Andhra Pradesh
37132,5500,2026-02-06 17:47:34.162980,61098.35,Delivered,Madanapalle,Haryana
37133,6428,2026-05-06 06:15:42.357168,132670.8,Delivered,Bhavnagar,Kerala
37134,2954,2025-09-06 14:19:11.675059,84100.28,Shipped,Phagwara,Bihar
37135,9861,2025-07-31 19:32:11.072869,124369.01,Processing,Shahjahanpur,Andhra Pradesh
37136,2307,2025-04-29 06:03:13.029303,87386.02,Shipped,Raebareli,Punjab
37137,2795,2025-10-29 05:45:39.318625,39108.3,Processing,Jalgaon,West Bengal
37138,7910,2026-04-16 14:39:20.059296,135756.12,Shipped,Ahmednagar,Jharkhand
37139,8594,2025-12-23 16:12:51.145598,85316.86,Shipped,Panvel,Meghalaya
37140,3819,2025-12-08 15:41:00.269620,31438.69,Returned,Motihari,Arunachal Pradesh
37141,1121,2026-05-08 10:28:14.438360,345602.28,Processing,Sagar,Punjab
37142,8546,2025-06-15 22:46:54.190487,284798.12,Shipped,Ujjain,Karnataka
37143,3288,2025-05-12 23:07:28.097523,13216.17,Delivered,Bardhaman,Goa
37144,6290,2026-03-29 11:41:27.093823,25483.25,Processing,Anantapuram,Haryana
37145,8720,2026-01-22 13:25:26.635151,62295.770000000004,Shipped,Gorakhpur,Kerala
37146,3231,2026-06-17 07:14:39.553671,309689.45999999996,Delivered,Muzaffarpur,Tripura
37147,2099,2024-11-18 23:19:31.248480,141746.49,Delivered,Guntur,Goa
37148,1418,2026-05-31 19:17:02.961606,35657.28,Delivered,Karaikudi,Rajasthan
37149,9521,2025-12-21 17:47:12.064793,163697.18999999997,Processing,Gulbarga,Nagaland
37150,4565,2026-05-25 08:50:41.319129,56270.61,Shipped,Ongole,Goa
37151,4186,2026-04-07 07:23:37.343068,219404.19,Returned,Mangalore,Assam
37152,2505,2025-01-05 21:55:09.768059,33206.1,Shipped,Ajmer,Uttar Pradesh
37153,6857,2026-01-14 09:06:28.404217,161576.76,Delivered,Orai,Uttarakhand
37154,6315,2025-06-13 09:16:30.336940,7971.91,Delivered,Karaikudi,Goa
37155,9061,2023-11-19 20:54:59.381646,181787.42,Processing,Mirzapur,Kerala
37156,507,2024-12-15 16:46:54.920563,130875.37,Delivered,Indore,Odisha
37157,4257,2025-10-29 06:41:49.620304,56964.59999999999,Shipped,Vijayawada,Meghalaya
37158,1954,2026-05-31 02:11:39.845629,125092.56,Cancelled,Tumkur,West Bengal
37159,8616,2025-06-21 11:08:02.057422,34474.490000000005,Delivered,Ludhiana,Nagaland
37160,3787,2024-11-12 15:19:12.674702,190906.57,Returned,Gandhidham,Goa
37161,2801,2026-05-26 12:42:22.627672,286739.82999999996,Returned,Begusarai,Punjab
37162,4756,2026-02-19 11:17:00.552924,141954.65999999997,Returned,Nanded,Maharashtra
37163,8227,2026-01-27 20:32:49.061012,167505.27000000002,Delivered,Pimpri-Chinchwad,Karnataka
37164,5750,2026-06-25 09:30:06.161464,307522.79000000004,Delivered,Gandhidham,Meghalaya
37165,3783,2025-07-27 12:49:05.322551,238596.21,Delivered,Hazaribagh,Madhya Pradesh
37166,8135,2026-05-12 10:07:18.602619,179753.74,Delivered,Dharmavaram,Jharkhand
37167,4365,2026-04-10 21:31:46.477105,118852.19,Processing,Naihati,Maharashtra
37168,3250,2026-02-04 07:50:00.919623,23813.57,Delivered,Bellary,Uttar Pradesh
37169,691,2025-09-13 22:33:51.825548,230885.21,Delivered,Tiruvottiyur,Punjab
37170,2150,2024-09-26 06:44:06.110307,231668.58000000002,Delivered,Rajahmundry,Bihar
37171,3252,2026-06-26 00:45:41.077705,158582.3,Shipped,Gaya,Maharashtra
37172,9112,2026-05-12 19:01:12.033796,165341.01999999996,Delivered,Dharmavaram,Arunachal Pradesh
37173,5466,2026-06-09 06:01:56.083798,65464.55,Cancelled,Jabalpur,Haryana
37174,8103,2024-01-23 09:17:39.527426,225100.28,Delivered,Bhatpara,Madhya Pradesh
37175,1542,2025-12-01 04:09:03.198462,137966.63,Cancelled,Udaipur,Chhattisgarh
37176,385,2026-06-26 03:44:56.161982,185131.33,Returned,Nanded,Manipur
37177,8094,2024-05-18 03:15:39.958622,100637.91,Shipped,Amroha,Assam
37178,88,2024-05-07 09:35:37.934110,59308.67,Cancelled,Madurai,Haryana
37179,8946,2026-03-01 09:21:48.067103,43210.41,Delivered,Warangal,West Bengal
37180,5021,2026-02-24 23:43:39.014361,28632.51,Shipped,Gulbarga,Goa
37181,8993,2024-07-25 12:53:54.439521,139764.51,Shipped,Bikaner,Himachal Pradesh
37182,8869,2026-02-10 00:08:49.524649,54990.020000000004,Delivered,Ongole,Manipur
37183,4898,2026-03-03 01:53:08.089944,3500.5,Processing,Anantapuram,Telangana
37184,4019,2026-02-16 10:25:20.575016,45638.63,Delivered,Cuttack,Maharashtra
37185,9275,2025-10-26 11:13:06.858486,255889.21000000002,Delivered,Thiruvananthapuram,Arunachal Pradesh
37186,8406,2025-12-12 18:55:16.586307,411503.9,Delivered,Agra,Rajasthan
37187,5735,2025-02-23 20:57:04.456245,233773.16999999998,Delivered,Bulandshahr,Bihar
37188,5901,2026-05-02 10:51:18.846599,192764.25,Delivered,Darbhanga,Mizoram
37189,4553,2026-01-20 18:19:20.703353,266289.83999999997,Returned,Bhiwandi,Arunachal Pradesh
37190,2444,2025-07-18 03:42:13.973092,169688.88,Delivered,Orai,Uttarakhand
37191,992,2026-02-05 17:54:12.639356,162334.54,Cancelled,Bijapur,Tamil Nadu
37192,303,2025-12-13 14:51:52.043482,238964.72000000003,Delivered,Ajmer,Assam
37193,9681,2024-08-08 19:43:56.953886,115890.12,Returned,Dhanbad,Meghalaya
37194,1648,2026-06-11 23:23:50.850939,44738.06,Shipped,Anantapur,West Bengal
37195,770,2025-01-11 14:21:06.811203,25721.86,Cancelled,Chittoor,Tamil Nadu
37196,3849,2025-09-17 04:14:42.422437,15079.72,Delivered,Jammu,Odisha
37197,3220,2025-08-05 16:03:48.678492,194840.34,Shipped,Aligarh,Mizoram
37198,753,2025-11-15 14:26:46.876434,106658.42,Delivered,Ballia,Rajasthan
37199,5008,2026-04-10 01:16:54.299956,386659.78,Processing,Howrah,Uttar Pradesh
37200,5093,2026-04-24 19:41:38.769110,302260.83999999997,Delivered,Mumbai,Arunachal Pradesh
37201,7226,2025-12-12 14:03:37.141031,43365.67,Delivered,Pallavaram,Meghalaya
37202,1618,2026-02-26 15:21:17.366890,274612.95,Processing,Mahbubnagar,Chhattisgarh
37203,1521,2025-08-03 20:06:47.226567,230582.02,Processing,Satara,Tripura
37204,5229,2024-12-22 22:19:55.298379,92460.51999999999,Returned,Kochi,Odisha
37205,6467,2026-04-11 04:33:19.096200,68874.95999999999,Delivered,Indore,Goa
37206,5345,2025-06-11 16:18:18.772218,349699.53,Delivered,Jaunpur,Odisha
37207,2927,2025-02-28 11:39:48.766168,86188.67,Returned,Kota,Tripura
37208,616,2025-06-02 14:37:11.261622,287508.65,Delivered,Tirunelveli,Haryana
37209,2883,2026-06-11 22:27:52.252522,226211.0,Cancelled,Bokaro,West Bengal
37210,878,2024-05-10 14:12:44.878432,129473.87,Cancelled,Ballia,Himachal Pradesh
37211,1261,2025-10-17 10:38:31.821958,106067.04000000001,Shipped,Visakhapatnam,Mizoram
37212,3235,2025-12-17 14:05:10.496527,222765.96000000002,Shipped,Avadi,Sikkim
37213,7765,2026-01-18 15:36:39.966411,227958.93000000002,Processing,Raipur,Nagaland
37214,5461,2024-12-20 09:30:40.531035,108190.75,Returned,Mahbubnagar,Punjab
37215,1749,2025-11-08 18:33:54.400956,106242.37000000001,Delivered,Hindupur,Mizoram
37216,8426,2026-06-13 06:00:17.843970,182817.87,Delivered,Jorhat,Kerala
37217,1972,2026-03-01 02:58:56.318023,129142.23000000001,Delivered,Srinagar,Himachal Pradesh
37218,524,2025-12-07 21:19:49.242819,10636.789999999999,Returned,Pudukkottai,Jharkhand
37219,9927,2025-12-07 10:12:40.421404,20424.13,Returned,Jamalpur,Assam
37220,7969,2025-10-18 00:51:20.284143,307472.97,Delivered,Ichalkaranji,West Bengal
37221,552,2025-10-22 18:46:00.077261,76836.72,Delivered,Shimoga,Nagaland
37222,4187,2025-03-18 23:04:06.630951,13182.5,Delivered,Kanpur,Nagaland
37223,237,2026-04-15 23:22:42.932545,142527.05,Returned,Nashik,Tripura
37224,9154,2026-02-13 08:02:40.680157,153583.58999999997,Delivered,Kozhikode,Himachal Pradesh
37225,7492,2026-06-21 03:52:48.342457,93782.84,Delivered,Bhavnagar,Odisha
37226,6941,2024-10-21 11:23:07.404603,247053.75,Shipped,Ludhiana,Manipur
37227,3499,2026-02-20 01:43:53.444531,112608.15,Processing,Sambhal,Odisha
37228,190,2026-06-27 00:01:31.014715,49981.41,Delivered,Pondicherry,Uttarakhand
37229,2858,2025-05-20 03:00:22.467388,116932.44,Processing,Tenali,Andhra Pradesh
37230,1319,2025-12-25 17:45:24.410995,112658.55,Delivered,Farrukhabad,Sikkim
37231,4107,2025-10-21 04:07:48.100844,221518.09,Shipped,Yamunanagar,Punjab
37232,4447,2025-04-27 23:01:43.420856,130423.98999999999,Returned,Panvel,Manipur
37233,1081,2024-11-10 21:09:36.858666,39256.82,Processing,Berhampore,Jharkhand
37234,4832,2026-04-26 22:00:58.799761,94151.83000000002,Delivered,Bhagalpur,Goa
37235,1383,2025-06-27 01:14:29.549459,117035.29,Delivered,Bellary,Andhra Pradesh
37236,9514,2026-03-15 19:08:39.598729,92827.76999999999,Cancelled,Gangtok,Gujarat
37237,6916,2026-01-26 03:45:36.871015,266345.41,Shipped,Junagadh,Jharkhand
37238,6802,2025-12-28 00:49:59.481865,170451.40999999997,Cancelled,Bhiwani,Bihar
37239,59,2025-08-04 09:28:31.070537,156267.03999999998,Cancelled,Phusro,Jharkhand
37240,1297,2023-12-18 20:42:10.457635,47519.87,Cancelled,Loni,Uttarakhand
37241,3506,2025-06-11 11:24:04.951452,211276.05,Returned,Farrukhabad,Jharkhand
37242,1679,2026-06-27 22:49:39.962773,86788.34,Delivered,Bangalore,Manipur
37243,5539,2025-12-29 12:35:00.665517,235981.81,Shipped,Rohtak,Tamil Nadu
37244,6213,2026-05-10 03:18:47.772904,38448.75,Returned,Begusarai,Tamil Nadu
37245,6960,2025-05-03 06:15:57.091323,251828.34,Delivered,Katni,Chhattisgarh
37246,7862,2026-02-27 23:55:38.010884,107115.71,Delivered,Rajpur Sonarpur,Haryana
37247,4752,2026-06-14 00:02:20.990511,78019.20999999999,Shipped,Bilaspur,Andhra Pradesh
37248,5852,2025-11-15 11:04:03.240820,4308.02,Delivered,Dewas,Rajasthan
37249,3666,2025-10-23 01:02:24.850751,78565.0,Cancelled,Hazaribagh,Jharkhand
37250,9804,2024-12-18 11:33:09.665870,185327.86,Processing,Purnia,Madhya Pradesh
37251,8000,2025-12-10 07:29:29.373325,89531.6,Cancelled,Dehradun,Meghalaya
37252,2253,2024-02-20 00:59:42.914748,97596.4,Delivered,Silchar,Assam
37253,8496,2025-01-27 08:13:13.628434,13531.48,Processing,Chinsurah,Uttar Pradesh
37254,39,2026-04-12 02:18:55.474612,395253.75,Returned,Ajmer,Telangana
37255,8859,2026-03-09 10:21:02.837948,173580.25999999998,Delivered,Ajmer,Jharkhand
37256,4379,2024-11-16 22:26:46.328536,53535.34,Cancelled,Sirsa,Telangana
37257,889,2026-03-15 00:20:16.634265,180525.31,Shipped,Munger,Uttar Pradesh
37258,8263,2026-04-01 02:12:01.546337,224691.87,Delivered,Kota,Chhattisgarh
37259,8863,2026-05-01 14:53:17.300514,194260.90000000002,Delivered,Morbi,Telangana
37260,410,2026-03-31 18:31:59.496507,240762.1,Shipped,Thane,Kerala
37261,6819,2026-01-05 02:10:29.039413,44449.64,Processing,Sambalpur,Meghalaya
37262,9579,2026-04-12 23:59:02.973354,264485.32,Cancelled,Serampore,Mizoram
37263,678,2024-04-07 03:21:19.576318,43822.19,Delivered,Bhubaneswar,Chhattisgarh
37264,9249,2024-11-03 02:27:18.414615,122347.89,Processing,Yamunanagar,Uttarakhand
37265,3849,2026-01-08 23:53:16.526469,164012.01,Delivered,Jammu,Odisha
37266,3870,2026-04-05 21:33:08.788403,45989.170000000006,Delivered,Tiruchirappalli,Uttar Pradesh
37267,7524,2025-12-02 00:59:58.346164,229285.17000000004,Delivered,Bihar Sharif,Punjab
37268,815,2024-07-10 08:21:04.314356,203470.69999999998,Processing,Gudivada,West Bengal
37269,6705,2026-02-10 18:55:23.204452,52802.09,Cancelled,Amroha,Rajasthan
37270,4609,2026-01-07 06:33:41.038866,74802.06,Returned,Adoni,Uttarakhand
37271,5462,2025-10-19 17:11:24.457321,77658.51,Returned,Sagar,Telangana
37272,5735,2026-05-05 13:51:18.022291,376467.16000000003,Delivered,Bulandshahr,Bihar
37273,5650,2026-04-30 09:32:01.683457,92477.84,Delivered,Meerut,Maharashtra
37274,9411,2025-09-06 07:55:21.784596,16405.74,Returned,Dharmavaram,Bihar
37275,9458,2024-02-04 08:24:44.034762,202500.37,Delivered,Buxar,Andhra Pradesh
37276,5825,2024-11-14 00:55:57.580484,223070.55,Cancelled,Nadiad,Chhattisgarh
37277,2573,2025-01-26 09:56:48.312047,198683.31,Shipped,Jehanabad,Nagaland
37278,1196,2025-12-11 14:51:28.179822,187884.24,Delivered,Kanpur,Odisha
37279,679,2026-04-10 15:12:48.134048,22100.42,Returned,Ajmer,Arunachal Pradesh
37280,1316,2026-02-27 22:50:47.893769,280747.38,Processing,Ajmer,Gujarat
37281,2665,2025-11-25 04:33:33.394061,155828.07,Delivered,Ajmer,Jharkhand
37282,7466,2026-05-15 18:07:18.946749,87638.83,Returned,Thiruvananthapuram,Andhra Pradesh
37283,1221,2025-12-28 20:57:02.465833,250371.81000000003,Delivered,Kolkata,Arunachal Pradesh
37284,5244,2024-06-04 07:31:52.565311,84903.24,Returned,Surat,Jharkhand
37285,8236,2025-12-29 17:07:59.237036,315535.99000000005,Processing,Bhavnagar,Jharkhand
37286,9707,2026-04-24 22:46:00.462373,91076.36,Returned,Agra,Manipur
37287,886,2026-02-26 20:45:13.744005,91132.41,Delivered,Sonipat,Chhattisgarh
37288,944,2026-04-20 18:42:18.432542,86149.47,Shipped,Farrukhabad,Andhra Pradesh
37289,4683,2024-11-06 06:56:17.617245,175179.55,Cancelled,Silchar,Chhattisgarh
37290,4871,2026-01-23 15:42:25.588104,190096.83000000002,Delivered,Belgaum,Madhya Pradesh
37291,3782,2024-10-15 23:44:54.683952,129939.18000000001,Cancelled,Medininagar,Assam
37292,3260,2024-09-09 06:22:58.486239,180700.77,Shipped,Nagercoil,West Bengal
37293,6125,2026-06-01 14:40:59.296115,200458.66,Cancelled,Nanded,Jharkhand
37294,7825,2025-10-20 05:32:11.209797,99028.0,Delivered,Gaya,Sikkim
37295,9729,2026-05-19 11:45:43.681053,93715.8,Returned,Bahraich,Tripura
37296,3711,2026-06-03 09:33:56.131938,34034.31,Delivered,Moradabad,Madhya Pradesh
37297,7829,2026-05-01 12:36:34.552041,51341.6,Delivered,Pali,Jharkhand
37298,1,2025-08-30 08:15:03.077449,19010.34,Returned,Kozhikode,Tamil Nadu
37299,6471,2026-05-31 22:57:30.031475,307425.26,Shipped,Sambhal,Jharkhand
37300,2747,2025-04-03 07:27:16.419545,22801.2,Delivered,Solapur,Andhra Pradesh
37301,3976,2025-01-13 03:00:57.022110,41701.4,Delivered,Latur,Odisha
37302,916,2025-11-13 17:32:28.625483,40411.25,Shipped,Danapur,Meghalaya
37303,1167,2026-01-27 04:19:48.498588,97720.88999999998,Delivered,Ujjain,Arunachal Pradesh
37304,2693,2026-04-02 10:40:16.538332,271611.25,Delivered,Navi Mumbai,Manipur
37305,3227,2024-12-21 05:24:13.512344,216022.45,Delivered,Shimla,Chhattisgarh
37306,6547,2025-08-01 11:28:34.143597,45662.99,Shipped,Bhiwani,Arunachal Pradesh
37307,797,2026-02-20 09:46:29.511647,15470.98,Delivered,Vellore,Rajasthan
37308,1497,2026-04-27 17:07:54.461136,29100.53,Delivered,Bilaspur,Rajasthan
37309,848,2026-04-20 01:46:35.633224,59729.19,Delivered,Kolkata,Arunachal Pradesh
37310,9355,2026-06-10 03:23:22.259895,58116.43,Returned,Nangloi Jat,Mizoram
37311,6544,2025-05-18 20:35:44.691065,317850.87,Delivered,Ramagundam,Punjab
37312,4322,2025-08-29 18:01:51.993789,44648.100000000006,Shipped,Durg,Kerala
37313,1049,2025-04-15 23:53:15.640919,48100.84,Delivered,Nangloi Jat,Goa
37314,7532,2025-01-25 06:19:28.425936,103624.04999999999,Delivered,Katni,Mizoram
37315,6969,2026-06-04 15:15:55.695196,40848.26,Delivered,Raebareli,Tripura
37316,1345,2025-10-09 04:04:55.022529,238458.78,Delivered,Shahjahanpur,Gujarat
37317,6849,2026-05-02 15:06:37.251001,80906.78,Processing,Nizamabad,Rajasthan
37318,9007,2024-10-31 23:11:12.218121,47866.12,Delivered,Jabalpur,Tamil Nadu
37319,5207,2026-03-09 19:22:42.178641,54829.759999999995,Delivered,Raiganj,Assam
37320,6232,2026-06-21 17:45:38.310374,240212.16999999998,Processing,Nizamabad,Maharashtra
37321,8799,2025-09-14 20:16:53.571220,234696.6,Processing,Purnia,Gujarat
37322,9175,2026-05-03 05:53:46.054639,338852.54,Delivered,Rajkot,Chhattisgarh
37323,6224,2026-01-16 07:40:49.626801,319905.03,Returned,Ambala,Meghalaya
37324,9572,2026-04-03 09:20:27.184192,92055.72,Processing,Shimoga,Uttar Pradesh
37325,1594,2024-07-06 15:28:41.118898,108380.98000000001,Returned,Arrah,West Bengal
37326,1215,2025-03-20 17:11:01.779389,158488.69,Processing,Tinsukia,Andhra Pradesh
37327,9053,2026-04-11 17:57:30.166775,38326.07,Processing,Narasaraopet,Uttarakhand
37328,8617,2024-12-14 07:51:29.192914,47412.04,Returned,Proddatur,Kerala
37329,6073,2026-05-19 19:50:38.771029,47711.57,Shipped,Malda,Tripura
37330,1780,2024-11-24 08:49:24.459040,137785.51,Processing,Akola,Sikkim
37331,2646,2024-04-18 08:16:05.061296,168532.14,Cancelled,Raebareli,Rajasthan
37332,5074,2025-04-27 01:34:02.351793,192052.65,Cancelled,Ichalkaranji,Andhra Pradesh
37333,3822,2026-01-08 01:33:45.220820,31189.8,Processing,Raipur,West Bengal
37334,8482,2026-04-08 04:18:40.668166,141963.53,Delivered,Anantapur,Bihar
37335,9311,2025-11-20 17:22:14.909597,149709.52,Shipped,Bhilai,Arunachal Pradesh
37336,7921,2026-05-19 13:33:46.248017,20989.74,Processing,Gopalpur,Odisha
37337,677,2026-04-12 12:00:26.604400,102218.8,Delivered,Madurai,Madhya Pradesh
37338,7580,2026-06-27 09:17:51.329619,10928.2,Cancelled,Bhiwani,Mizoram
37339,4572,2026-05-05 08:20:44.081076,211909.56,Delivered,Raebareli,Telangana
37340,3250,2024-12-01 13:58:20.088048,28008.88,Shipped,Bellary,Uttar Pradesh
37341,10000,2024-08-15 00:20:34.688483,128853.84,Delivered,Anantapuram,Goa
37342,6607,2025-08-15 08:14:29.591975,80362.04000000001,Shipped,Korba,Mizoram
37343,12,2026-01-15 03:42:53.281215,194691.91999999998,Processing,Nellore,Madhya Pradesh
37344,5745,2026-06-21 19:14:45.583821,139775.83000000002,Delivered,Kota,Punjab
37345,934,2024-09-24 17:20:58.465668,139338.99,Delivered,Pimpri-Chinchwad,Assam
37346,9118,2025-12-20 15:04:07.464360,155220.68,Delivered,Surat,Bihar
37347,9580,2026-03-14 03:57:43.392634,360167.24,Delivered,Mirzapur,Goa
37348,4108,2025-04-13 16:06:03.814812,130843.48000000001,Cancelled,Pondicherry,Uttar Pradesh
37349,6675,2026-05-07 20:56:27.920720,140916.48,Delivered,Tezpur,Odisha
37350,7998,2025-07-30 07:09:41.004086,55546.45,Processing,Phagwara,Meghalaya
37351,9754,2026-02-14 08:29:01.083935,243313.59999999998,Delivered,Tezpur,Punjab
37352,5590,2026-06-17 09:17:45.749616,189307.69,Returned,Bathinda,Manipur
37353,6440,2023-11-14 02:18:13.173136,318150.89999999997,Processing,Bharatpur,Madhya Pradesh
37354,267,2026-04-01 02:41:28.073839,82987.76000000001,Delivered,Tumkur,Tripura
37355,7359,2025-12-10 00:27:42.126558,369660.6,Delivered,Gandhidham,Maharashtra
37356,7926,2026-02-19 07:56:50.494161,128685.33,Shipped,Begusarai,Chhattisgarh
37357,1897,2026-06-16 17:32:56.340621,66666.64,Delivered,Pali,Uttarakhand
37358,3068,2025-12-28 16:02:51.617947,223751.37,Cancelled,Gulbarga,Madhya Pradesh
37359,298,2026-05-14 08:18:13.858132,194059.07,Delivered,Salem,Telangana
37360,9105,2026-05-07 08:51:19.922430,165780.96,Cancelled,Imphal,Goa
37361,3555,2026-06-09 13:12:24.338548,244029.63,Processing,Mangalore,Madhya Pradesh
37362,2687,2026-01-26 22:14:18.287179,206464.16999999998,Returned,Tadipatri,Himachal Pradesh
37363,5583,2026-06-03 00:05:26.249161,44247.21000000001,Delivered,Karimnagar,Madhya Pradesh
37364,8166,2025-03-15 14:10:43.514596,243371.87,Cancelled,Tadepalligudem,Uttarakhand
37365,7090,2024-01-23 03:20:23.200488,310394.58999999997,Delivered,Nellore,Maharashtra
